,restaurant_name,restaurant_url,avg_review_score,reviews,type_of_cuisine,street,zip_code,city
50610,Berlin Burger Box,https://www.lieferando.de/en/menu/berlin-burger-box-13403,4.5,852,"Snacks, Mexican, Burgers",Auguste-Viktoria-Allee 18,13403,Berlin
50615,Restaurant Aventuras,https://www.lieferando.de/en/menu/restaurant-aventuras-berlin,4.0,398,"Mexican, Burgers, 100% Halal",Holzhauser Straße 59,13509,Berlin
50630,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-berlin-markstrasse,3.0,2029,"American, Burgers, Ice cream",Markstraße 16,13409,Berlin
50631,Yesil Firin,https://www.lieferando.de/en/menu/yesil-firin,5.0,76,"Italian, Turkish, Salads",Müllerstrasse 124,13349,Berlin
50634,Hubertha II,https://www.lieferando.de/en/menu/hubertha-ii,4.0,793,"Sushi, Vietnamese, Asian",Eichborndamm 19,13403,Berlin
50652,KFC,https://www.lieferando.de/en/menu/kentucky-fried-chicken-berlin-kurt-schumacher-damm,3.5,482,"American, Chicken, Burgers",Kurt-Schumacher-Damm 25,13405,Berlin
50655,Pizza's Call n' eat,https://www.lieferando.de/en/menu/pizza-call-n-eat-berlin,4.5,1832,"Italian, Italian style pizza, Burgers",Uranusweg 3,13405,Berlin
50678,Vietnam Asia Küche,https://www.lieferando.de/en/menu/vietnam-asia-kuche,4.5,61,"Vietnamese, Asian, Noodles",Drontheimer Straße 40,13359,Berlin
50704,Köfte Haus,https://www.lieferando.de/en/menu/koefte-haus-berlin-1,4.0,130,"Burgers, Döner, Pasta",Oranienburger Str 196,13437,Berlin
50716,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-berlin-reinickendorf,4.0,699,"Snacks, Italian style pizza, American style pizza",Markstr. 23,13409,Berlin
50717,Toscana Lieferservice,https://www.lieferando.de/en/menu/pizzeria-toscana-berlin,4.0,2166,"Snacks, Italian style pizza, Pasta",Scharnweberstr. 60,13405,Berlin
50725,Neko Sushi & More,https://www.lieferando.de/en/menu/neko-sushi-more-berlin,4.0,1741,"Sushi, Vietnamese, Vegetarian",Antonienstrasse 50a,13403,Berlin
50782,Hussel,https://www.lieferando.de/en/menu/hussel-berlin-kurt-schumacher-damm,0.0,0,Desserts,Kurt-Schumacher-Damm 1-7,13405,Berlin
50887,Pizza & Gusto,https://www.lieferando.de/en/menu/pizza-gusto-2,4.0,747,"Italian, Italian style pizza",Oranienburgerstr. 257,13437,Berlin
50898,Pizzeria Milano,https://www.lieferando.de/en/menu/pizzeria-milano-5,4.0,349,"Italian, Italian style pizza, Steaks",Kurt-Schumacher-Platz 1,13405,Berlin
50949,Spoonful BERLIN,https://www.lieferando.de/en/menu/spoonful-wedding,0.0,0,"Desserts, Ice cream, Vegan",Maxstraße 11,13347,Berlin
50952,Shell,https://www.lieferando.de/en/menu/shell-berlin-ollenhauerstrasse,0.0,0,"Drinks, Drinks/Snacks, Groceries",Ollenhauerstraße 101,13403,Berlin
50966,Edi's Kitchen,https://www.lieferando.de/en/menu/edis-kitchen,4.5,38,"Italian style pizza, Burgers, Pasta",Kurt-Schumacher-Damm 2-6,13405,Berlin
51010,Imbiss König,https://www.lieferando.de/en/menu/imbiss-koenig-eichborndamm,5.0,1363,"Italian style pizza, Vegetarian, Döner",Eichborndamm 22,13403,Berlin
51026,Asia GP,https://www.lieferando.de/en/menu/asia-gp,4.0,3651,"Chinese, Thai, Chicken",Ernststr. 59,13509,Berlin
51033,Big Pan Restaurant,https://www.lieferando.de/en/menu/big-pan-restaurant,4.5,50,"Sushi, Vietnamese, Asian",Medebacher Weg 16,13507,Berlin
51050,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-berlin-kurt-schumacher-damm,3.5,1360,"American, Burgers, Ice cream",Kurt-Schumacher-Damm 38,13405,Berlin
51085,Schäfer's,https://www.lieferando.de/en/menu/schaefers-berlin-ollenhauerstrasse,4.5,36,"Snacks, Breakfast, Baked Goods",Ollenhauerstraße 1-2,13403,Berlin
51113,Mille Grazie Lamoda,https://www.lieferando.de/en/menu/mille-grazie-lamoda,4.0,165,"Italian, Italian style pizza, Burgers",Scharnweberstraße 111,13405,Berlin
51159,Grill König,https://www.lieferando.de/en/menu/grill-koenig,4.5,939,"Italian style pizza, Burgers, Döner",Eichborndamm 35-37,13403,Berlin
51256,Kinh Do,https://www.lieferando.de/en/menu/kinh-do,4.0,8140,"Chinese, Sushi, Thai",Oranienburger Str. 200,13437,Berlin
51363,L'Accordo Lieferservice,https://www.lieferando.de/en/menu/laccordo-lieferservice-ernststr,4.0,3496,"Italian, Italian style pizza",Ernststr. 54,13509,Berlin
53375,BURGER KING ®,https://www.lieferando.de/en/menu/burger-king-berlin-holzhauser-str,3.5,938,"Snacks, American, Burgers",Holzhauser Str. 31-33,13509,Berlin
53389,Miu Sushi,https://www.lieferando.de/en/menu/miu-sushi-pankow,4.5,766,"Sushi, Asian, Poke bowl",Berliner Straße 95,13507,Berlin
53397,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-berlin-wittenau-tegel-maerkisches-viertel,4.0,4509,"Snacks, Italian style pizza, American style pizza",Eichborndamm 292,13437,Berlin
53399,Mr. Ngo - Fresh Food,https://www.lieferando.de/en/menu/mr-ngo-fresh-food,5.0,1506,"Sushi, Vietnamese, Vegetarian",Buddestrasse 16,13507,Berlin
53405,Call a Pizza,https://www.lieferando.de/en/menu/call-a-pizza-berlin-roedernallee,4.5,1877,"Italian style pizza, Burgers, Pasta",Roedernallee 17,13407,Berlin
53407,Sushi For You,https://www.lieferando.de/en/menu/sushi-for-you-berlin-hermsdorf,4.5,2126,"Sushi, Japanese, Asian",Berliner Str. 137,13467,Berlin
53410,Asia Wok Asia Küche & Sushi Bar,https://www.lieferando.de/en/menu/asia-wok-asia-kueche-sushi-bar,5.0,1374,"Sushi, Vietnamese, Asian",Gorkistraße 9,13507,Berlin
53415,Can's Burger House,https://www.lieferando.de/en/menu/cans-burger-house,5.0,119,"Turkish, Snacks, Burgers",Buddestraße 14,13507,Berlin
53416,Pizzeria Fratello,https://www.lieferando.de/en/menu/pizzeria-fratello,4.5,1503,"Italian style pizza, Burgers, Pasta",Gorkistraße 26,13507,Berlin
53422,Backe Backe Pizza,https://www.lieferando.de/en/menu/backe-backe-pizza-berlin,4.5,573,"Italian style pizza, Burgers, Pasta",Schlieperstraße 13,13507,Berlin
53431,kaa'awa,https://www.lieferando.de/en/menu/kaaawa,5.0,35,"Sandwiches, Wraps, Poke bowl",Wittestr. 27a,13509,Berlin
53438,Pizzeria Alonzo,https://www.lieferando.de/en/menu/pizzeria-alonzo,4.0,4930,"Italian, Turkish, Italian style pizza",Oraniendamm 59,13469,Berlin
53439,Veggie Asia Street Food,https://www.lieferando.de/en/menu/veggie-asia-street-food,5.0,223,"Vegetarian, Asian",Alt-Tegel 18,13507,Berlin
53441,PocoLoco Cantina Mexicana,https://www.lieferando.de/en/menu/pocoloco-cantina-mexicana,4.5,292,"Mexican, Burgers",Hermsdorfer Damm 133,13467,Hermsdorf
53456,NIMAI,https://www.lieferando.de/en/menu/nimai-indische-spezialitaeten-berlin,4.5,2385,"Indian, Lunch, Chicken",Am Nordgraben gegenüber U-Bhf Rathaus Reinkendorf 00,13437,Berlin
53457,Deutsches Schnitzelhaus,https://www.lieferando.de/en/menu/deutsches-schnitzelhaus,4.5,168,"German, Burgers, Schnitzel",Ollenhauerstraße 64e,13403,Berlin
53468,Linh Asia Imbiss,https://www.lieferando.de/en/menu/linh-asia-imbiss-gorkistr,4.5,2141,"Thai, Vietnamese, Lunch",Gorkistr. 28,13509,Berlin
53469,Holz Burger,https://www.lieferando.de/en/menu/holz-burger-berlin,4.5,55,"Vegetarian, Burgers, Salads",Holzhauser Straße 2,13509,Berlin
53474,Falafel Moudi,https://www.lieferando.de/en/menu/falafel-moudi,4.5,53,"Vegetarian, Falafel",Brunowstraße 52,13507,Berlin
53475,La Mardini ''Deutsch und Italienische Küche'',https://www.lieferando.de/en/menu/la-mardini,4.5,456,"Italian, German, Burgers",Pankower Allee 91,13409,Berlin
53479,Waffelzauber,https://www.lieferando.de/en/menu/waffelzauber,4.5,94,Desserts,Am Borsigturm 9,13507,Berlin
53496,Viet-Express,https://www.lieferando.de/en/menu/viet-express,4.0,34,"Vietnamese, Vegetarian, Asian",Am Borsigturm 2,13507,Berlin
53498,Sefz Curry Bomber,https://www.lieferando.de/en/menu/sefz-curry-bomber,4.0,8,"Vegetarian, German, Burgers",Miraustraße 52,13509,Berlin
53502,New Delhi,https://www.lieferando.de/en/menu/new-delhi-berlin,3.0,106,"Indian, Curry, Asian",Am Borsigturm 2 (1.OG),13507,Berlin
53506,Hussel,https://www.lieferando.de/en/menu/hussel-berlin-am-borsigturm,0.0,0,Desserts,Am Borsigturm 2,13507,Berlin
53540,Burger Brothers,https://www.lieferando.de/en/menu/burger-brothers-berlin,4.5,2268,"Burgers, Drinks/Snacks, Beef",Berliner Straße 9,13507,Berlin
53543,Roma Athena,https://www.lieferando.de/en/menu/roma-athena,4.5,475,"Greek, Italian style pizza, German",Berliner Straße 103,13507,Berlin
53549,Baba Snack,https://www.lieferando.de/en/menu/baba-snack,4.5,522,"Burgers, 100% Halal, Arab",Oranienburger Straße 167,13437,Berlin
53554,Du-Co Sushi,https://www.lieferando.de/en/menu/du-co,4.5,1479,"Sushi, Vietnamese, Chicken",Alt-Tegel 15,13507,Berlin
53555,Atma,https://www.lieferando.de/en/menu/atma-1,4.5,131,"Indian, Vegetarian, Asian",Räuschstraße 57A,13509,Berlin
53556,PizzAngelo,https://www.lieferando.de/en/menu/pizzangelo,4.5,111,"Italian, Italian style pizza",Buddestr. 14,13507,Berlin
53557,Trattoria Chiaromonte,https://www.lieferando.de/en/menu/trattoria-chiaromonte,4.5,57,"Italian style pizza, Steaks, Pasta",Oranienburger Straße 60,13437,Berlin
53563,Subway,https://www.lieferando.de/en/menu/subway-berlin-am-borsigturm,4.0,182,"Sandwiches, Salads",Am Borsigturm 2,13507,Berlin
53678,Ha Noi Pho,https://www.lieferando.de/en/menu/ha-noi-pho-berlin,4.0,471,"Sushi, Thai, Vietnamese",Nonnendammallee 121,13629,Berlin
53744,Sous Chef,https://www.lieferando.de/en/menu/sous-chef,4.5,185,"Lunch, German dishes, Sandwiches",Haselhorster Damm 19,13599,Berlin
54049,Hubertha II,https://www.lieferando.de/en/menu/huberthus-2,4.0,793,"Sushi, Vietnamese, Asian",Eichborndamm 19,13403,Berlin
54300,KimMami,https://www.lieferando.de/en/menu/kimmami,4.5,126,"Chinese, Sushi, Asian",Zabel-Krüger-Damm 31,13469,Berlin
54348,Abelos Griechische Mittelmeerküche,https://www.lieferando.de/en/menu/abelos-griechische-mittelmeerkueche-berlin-1,4.5,618,"Greek, Gyros, Pasta",Falkentaler Steig 128,13465,Berlin
54414,Heinse Kebap Burger & Pizza,https://www.lieferando.de/en/menu/heinse-kebap-burger-pizza,4.5,373,"Italian style pizza, Döner, Pasta",Heinsestraße 53,13467,Berlin
54442,Call a Pizza,https://www.lieferando.de/en/menu/call-a-pizza-berlin-tegel,4.0,1890,"Italian style pizza, Burgers, Pasta",Schloßstraße 20,13507,Berlin
54452,Jasnoor,https://www.lieferando.de/en/menu/jasnoor,4.5,768,"Indian, Snacks",Hohefeldstraße 37,13467,Berlin
54595,Deutsches Schnitzelhaus,https://www.lieferando.de/en/menu/restaurant-la-mardini-2,4.5,168,"German, Burgers, Schnitzel",Ollenhauerstraße 64e,13403,Berlin
54669,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-glienicke,4.5,584,"American, Burgers, Wraps",Nohlstraße 31-32,16548,Glienicke
54675,Pizzeria Terra Madre,https://www.lieferando.de/en/menu/pizzeria-terra-madre,5.0,507,"Italian, Italian style pizza, Salads",Zeltinger Straße 90,13465,Berlin
54676,Simran,https://www.lieferando.de/en/menu/simran-16540,4.5,178,"Italian, Indian, Snacks",Stolper Str. 43,16540,Neuendorf
54677,Villa Felice,https://www.lieferando.de/en/menu/villa-felice,4.5,168,"Italian style pizza, Steaks, Pasta",Schulzendorfer Straße 3,13503,Berlin
54685,StegCafè da Salvatore,https://www.lieferando.de/en/menu/stegcafe-da-salvatore,5.0,121,"Italian style pizza, Salads, Pasta",Hafenstraße 24,16761,Hennigsdorf
54693,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-glienicke,4.0,797,"Snacks, Italian style pizza, American style pizza",Oranienburger Chaussee 6,16548,Glienicke
54700,Lua Indochine Kitchen + Sushi,https://www.lieferando.de/en/menu/lua-restaurant,4.0,409,"Sushi, Japanese, Asian",Ludolfingerplatz 1-3,13465,Berlin
54709,Landhaus Hubertus,https://www.lieferando.de/en/menu/landhaus-hubertus,5.0,63,"German, German dishes, Schnitzel",Invalidensiedlung 46,13465,Berlin
54787,Ristorante Romano,https://www.lieferando.de/en/menu/ristorante-romano-hermsdorf,4.5,164,"Italian, Italian style pizza, Pasta",Zabel-Krüger-Damm 15,13469,Berlin
54900,Pizzeria Bella Mimo,https://www.lieferando.de/en/menu/pizzeria-bella-mimo-hennigsdorf,4.0,17,"Italian style pizza, Salads, Pasta",Fontanestraße 34,16761,Hennigsdorf
54916,City Pizzeria,https://www.lieferando.de/en/menu/city-pizzeria-hennigsdorf,4.5,1167,"Italian style pizza, Burgers, Döner",Postplatz 3,16761,Hennigsdorf
54920,Ristorante Pizzeria Parisi,https://www.lieferando.de/en/menu/ristorante-pizzeria-parisi,5.0,1080,"Italian, Italian style pizza",Alt-Tegel 25,13507,Berlin
54933,Bistro SkyOase,https://www.lieferando.de/en/menu/bistro-skyoase,4.5,670,"Italian style pizza, Burgers, Pasta",Havelpassage 7,16761,Hennigsdorf
54935,Ronny's Lieferservice,https://www.lieferando.de/en/menu/ronnys-lieferservice,4.5,428,"Italian style pizza, Burgers, Pasta",Hennigsdorfer Straße 118,13503,Berlin
54937,Hong Hanh Asiahaus,https://www.lieferando.de/en/menu/hong-hanh-asiahaus,4.5,473,"Sushi, Vietnamese, Asian",Berliner Straße 26,16761,Hennigsdorf
54953,BURGER KING ®,https://www.lieferando.de/en/menu/burger-king-hennigsdorf-berliner-str,2.5,1304,"Snacks, American, Burgers",Berliner Straße 45,16761,Hennigsdorf
54957,Pizza Planet,https://www.lieferando.de/en/menu/pizza-planet-hennigsdorf,4.0,443,"Italian, American, Burgers",Edisonstraße 17,16761,Hennigsdorf
54964,Restaurant am Landgut Schönwalde,https://www.lieferando.de/en/menu/am-landgut-schoenwalde,0.0,0,"German, German dishes",Dorfstraße 31,14621,Glien
55012,Diazo,https://www.lieferando.de/en/menu/diazo-13585,4.0,112,"Italian style pizza, Burgers, Pasta",Kurstraße 22,13585,Berlin
55015,Beyzade,https://www.lieferando.de/en/menu/beyzade,4.5,1072,"Turkish, Turkish pizza, Arab",Klosterstrasse 10,13581,Berlin
55042,Pizzeria La Familia,https://www.lieferando.de/en/menu/pizzeria-la-familia-berlin,4.5,4262,"Italian style pizza, Steaks, Pasta",Kirchhofstr. 1,13585,Berlin
55110,Döner Factory,https://www.lieferando.de/en/menu/doener-factory-berlin,4.5,141,"Turkish, Burgers, Döner",Am Borsigturm 2-11,13507,Berlin
55147,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-berlin-am-borsingturm,3.0,476,"American, Burgers, Ice cream",Am Borsigturm 2,13507,Berlin
55159,Sushi City,https://www.lieferando.de/en/menu/sushi-city-gartenfelder-strasse-berlin,4.5,284,"Sushi, Asian, Poke bowl",Gartenfelder Straße 85,13599,Berlin
55288,BURGER KING ®,https://www.lieferando.de/en/menu/burger-king-berlin-carl-schurz-str,4.0,765,"Snacks, American, Burgers",Carl-Schurz-Str. 37,13597,Berlin
55289,Burger City,https://www.lieferando.de/en/menu/burger-city-brunsbuttler-damm,4.5,95,"Vegetarian, Burgers, 100% Halal",Brunsbütteler Damm 263,13591,Berlin
55290,Plancha 1 Steakhouse Seegefelder,https://www.lieferando.de/en/menu/plancha-1-steakhouse,4.5,2367,"Mexican, Italian style pizza, Steaks",Seegefelder Straße 82,13583,Berlin
55291,Plancha Steakhaus Staaken,https://www.lieferando.de/en/menu/plancha-steakhaus-staaken,4.5,1913,"Mexican, Italian style pizza, Steaks",Torweg 148,13591,Berlin
55293,Dunkin' Donuts,https://www.lieferando.de/en/menu/dunkin-donuts-berlin-bahnhof-spandau,4.5,132,"Cake, Desserts",Seegefelder Straße 1,13597,Berlin
55296,Mira-Sushi,https://www.lieferando.de/en/menu/mira-sushi,0.0,0,"Sushi, Korean, Asian",Streitstraße 79,13587,Berlin
55297,Burgerzimmer,https://www.lieferando.de/en/menu/burgerzimmer-xv,4.5,668,"Vegetarian, Burgers, 100% Halal",Moritzstraße 23,13597,Berlin
55298,Goldene Drachen,https://www.lieferando.de/en/menu/goldene-drachen-klosterstr,4.5,4672,"Chinese, Sushi, Thai",Klosterstr. 5a,13581,Berlin
55301,Kim Hai Asia Food,https://www.lieferando.de/en/menu/kim-hai-asia-food-berlin-1,4.5,2690,"Chinese, Sushi, Asian",Moritzstrasse 5,13597,Berlin
55302,Funa Sushi,https://www.lieferando.de/en/menu/funa-sushi-berlin-spandau,4.5,805,"Sushi, Asian",Schönwalder Straße 89,13585,Berlin
55303,Burger Route,https://www.lieferando.de/en/menu/burger-route,4.5,4286,"Chicken, Burgers, Beef",Klosterstrasse 14,13581,Berlin
55305,Viettonic Restaurant,https://www.lieferando.de/en/menu/viettonic-berlin,4.0,12683,"Sushi, Vietnamese, Vegan",Pichelsdorfer Str. 143,13595,Spandau
55306,La Mondo,https://www.lieferando.de/en/menu/la-mondo-berlin,5.0,457,"Italian style pizza, Burgers, Pasta",Am Pichelssee 4,13595,Berlin
55307,Pizza Hot & Fresh,https://www.lieferando.de/en/menu/pizza-hot-fresh-berlin,4.5,1401,"Italian style pizza, American, Burgers",Schönwalder Str. 69,13585,Berlin
55310,Arriba Mexico,https://www.lieferando.de/en/menu/arriba-mexico-13595,4.0,942,"Mexican, Steaks, Burgers",Pichelsdorfer Str. 98,13595,Berlin
55311,Sushi Yana,https://www.lieferando.de/en/menu/sushi-yana-berlin-spandau,4.5,3542,"Sushi, Lunch, Poke bowl",Pichelsdorfer Straße 120,13595,Berlin
55313,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-berlin-heerstrasse,4.0,528,"American, Burgers, Wraps",Heerstraße 660,13591,Berlin
55314,Minaki Sushi & Asia Food,https://www.lieferando.de/en/menu/minaki,4.5,2190,"Chinese, Sushi, Asian",Seegefelder Str. 65,13583,Berlin
55315,Pizza Del Leo,https://www.lieferando.de/en/menu/pizza-del-leo-berlin-schaeferstr,4.0,3402,"Greek, Italian style pizza, Pasta",Schäferstr. 14,13585,Berlin
55316,Kashana,https://www.lieferando.de/en/menu/kashana,4.5,478,"Indian, Chicken, 100% Halal",Wilhelmstraße 35,13593,Berlin
55317,Domino's Pizza,https://www.lieferando.de/en/menu/dominos-pizza-berlin-spandau,3.5,1552,"Snacks, Italian style pizza, American style pizza",Seeburger Straße 11,13581,Berlin
55318,McDonald's®,https://www.lieferando.de/en/menu/mcdonalds-berlin-klosterstrasse,4.0,1133,"American, Burgers, Ice cream",Klosterstraße 3,13581,Berlin
55319,Pizza & Burger Bulls,https://www.lieferando.de/en/menu/pizza-bulls-spandau,4.5,1043,"Italian style pizza, Burgers, Pasta",Wittgensteiner Weg 21,13583,Berlin
55320,Burger Route 2,https://www.lieferando.de/en/menu/burger-route-2,4.0,241,"Chicken, Burgers, Beef",Uhlandstraße 157,10719,Berlin
55321,Roti Indisch & Internationale Küche,https://www.lieferando.de/en/menu/restaurant-roti,4.5,1854,"Indian, Curry, Soups",Ziegelhof 10,13581,Berlin
55322,Lieferservice Indian Curry,https://www.lieferando.de/en/menu/indian-curry-2,5.0,1370,"Indian, Chicken, Salads",Pichelsdorfer Straße 118,13595,Berlin
55323,immergrün,https://www.lieferando.de/en/menu/immergruen-berlin-klosterstrasse,5.0,200,"Vegan, Wraps, Poke bowl",Klosterstraße 3,13581,Berlin
55324,Falafel Al Safe,https://www.lieferando.de/en/menu/falafel-al-safe,5.0,1024,"Lebanese, Sandwiches, Arab",Moritzstraße 18,13597,Berlin
55325,Solti Restaurant,https://www.lieferando.de/en/menu/solti-restaurant-13585,5.0,405,"Indian, Chicken, Curry",Roonstraße 16,13585,Berlin
55326,Ye-Mc,https://www.lieferando.de/en/menu/ye-mc,4.5,440,"Turkish pizza, Döner, Falafel",Moritzstraße 2,13597,Berlin
55327,Pizza Route,https://www.lieferando.de/en/menu/pizza-route,4.0,907,"Italian style pizza, Desserts, Pasta",Klosterstr. 14,13581,Berlin
55328,Asia Haus,https://www.lieferando.de/en/menu/asia-haus-berlin-weissenburger-str,4.5,2915,"Chinese, Sushi, Thai",Weißenburger Str. 46,13595,Berlin
55329,Bring 'N' Burger,https://www.lieferando.de/en/menu/bring-n-burger,4.5,361,"Snacks, Burgers, 100% Halal",Brunsbütteler Damm 73,13581,Berlin
55330,Pizza Portofino,https://www.lieferando.de/en/menu/ristorante-pizzeria-portofino-berlin,4.5,1899,"Italian, Mexican, Italian style pizza",Pichelsdorfer Straße 65,13595,Berlin
55331,Restaurant Luitpold,https://www.lieferando.de/en/menu/restaurant-luitpold,4.5,444,"Snacks, Balkans, Schnitzel",Wegscheider Straße 7,13587,Berlin
55334,Tik Tak Mam,https://www.lieferando.de/en/menu/tik-tak-mam,5.0,134,"Greek, Snacks, Gyros",Zur Meierei 11,14641,Ribbeck
55335,Kartoffelbox,https://www.lieferando.de/en/menu/kartoffelbox-berlin,4.5,56,"American, Vegetarian, German",Klosterstraße 3,13581,Berlin
55336,Yummy,https://www.lieferando.de/en/menu/yummy-spandau,4.5,258,"Sushi, Vietnamese, Asian",Moritzstraße 24,13597,Berlin
55337,Kümes Chicken House,https://www.lieferando.de/en/menu/kuemes-chicken-house-berlin,4.0,1183,"Turkish, 100% Halal",Schönwalder Straße 94,13585,Berlin
55338,Yoko Sushi,https://www.lieferando.de/en/menu/yoko-sushi-berlin-spandau,4.0,1258,"Sushi, Japanese, Poke bowl",Pichelsdorfer Str. 142,13595,Berlin
55339,Prima Luna Pizzeria,https://www.lieferando.de/en/menu/prima-luna-pizzeria,4.5,2599,"Italian, Italian style pizza, Pasta",Moritzstr. 3,13597,Berlin
